OBJECTID,Is 24 Hours,Car Park Count,Has Carpark Cost,Has Tourist Attraction,Latitude,Longitude,Number Of Connectors,Has Charging Cost,x,y,Combined Latitude,Combined Longitude
181121,1,1,0,1,-40.91217889,175.0022089,6,1,1768617.094,5469061.963,884288.090910555,2734618.48260445
181900,1,1,0,1,-41.202821,174.808593,2,1,1751641.596,5437150.64,875800.1965895,2718662.7242965
191303,1,1,0,0,-35.984141,174.44488,2,1,1730253.979,6016845.429,865108.9974295,3008509.93694
181307,1,1,0,1,-43.89638233,171.7583053,4,1,1500274.825,5138886.336,750115.464308835,2569529.04715265
181789,1,1,0,1,-36.79874,174.645674,4,1,1746816.373,5926190.496,873389.78713,2963182.570837
182922,1,1,0,1,-45.128575,170.097858,2,1,1371779.277,4998668.452,685867.0742125,2499419.2749289996
180987,1,1,0,1,-41.223808,174.872944,4,1,1756987.162,5434706.4,878472.969096,2717440.6364720003
185095,1,1,0,0,-40.917054,175.002489,4,1,1768628.287,5468520.2,884293.684973,2734347.6012445
183981,1,1,0,0,-36.730307,174.704564,2,1,1752205.82,5933690.608,876084.5448465,2966932.656282
183819,1,1,0,0,-44.10019,170.829522,2,1,1426275.584,5114708.701,713115.7419050001,2557439.765261
190536,1,1,0,0,-38.012522,177.283381,3,1,1976090.728,5784129.062,988026.357739,2892153.1726905
181309,1,1,0,1,-40.38642863,175.6382388,4,1,1823937.54,5526009.676,911948.576785685,2763092.6571194
181454,1,1,0,1,-41.291425,174.782858,2,1,1749281.874,5427358.265,874620.2912875001,2713766.523929
180178,1,1,0,1,-45.485131,170.715903,2,1,1421504.581,4960617.727,710729.5479345,2480394.2214515
189803,1,1,0,0,-45.878934,170.503272,4,1,1406253.167,4916372.283,703103.644033,2458271.393136
188890,1,1,0,0,-45.912893,169.686481,2,1,1343028.648,4910290.429,671491.3675535,2455230.0577404997
191475,1,1,0,0,-39.080674,177.874369,2,1,2021705.575,5662947.3,1010833.2471629999,2831562.5871845
191149,1,1,0,0,-44.241656,171.276856,2,1,1462409.847,5099842.669,731182.802672,2550006.9729279997
180769,1,1,0,1,-35.984141,174.44488,2,1,1730253.979,6016845.429,865108.9974295,3008509.93694
191655,1,1,0,0,-40.91217889,175.0022089,6,1,1768617.094,5469061.963,884288.090910555,2734618.48260445
180829,1,1,0,1,-42.52231104,172.8283791,4,1,1585903.587,5292215.261,792930.53234448,2646194.04468955
187814,1,1,0,0,-39.177432,175.402147,2,1,1807498.019,5660784.583,903729.4207840001,2830479.9925734997
181933,1,1,0,1,-41.757863,171.598685,2,1,1483506.165,5376158.554,741732.2035685,2688165.0763425
182202,1,1,0,1,-41.28065437,174.9073127,1,1,1759729.448,5428332.521,879844.083672815,2714253.7141563497
189816,1,1,0,0,-46.45065,169.659753,2,1,1343471.957,4850457.604,671712.753175,2425313.6318765003
180559,1,1,0,1,-41.757863,171.598685,2,1,1483506.165,5376158.554,741732.2035685,2688165.0763425
190211,1,1,0,0,-43.561652,172.737561,2,1,1578804.892,5176778.18,789380.665174,2588475.4587804996
182854,1,1,0,1,-42.402332,173.682548,2,1,1656169.651,5305326.128,828063.624334,2652749.9052739996
188716,1,1,0,0,-38.457178,176.704494,3,1,1923266.603,5736953.591,961614.072911,2868565.147747
182264,1,1,0,1,-36.90989,174.685797,2,1,1750178.499,5913796.698,875070.794555,2956985.6918985
183202,1,1,0,0,-37.803753,175.769951,2,1,1843864.781,5812343.767,921913.4886235,2906259.7684755
184206,1,1,0,0,-41.301383,174.759694,2,1,1747319.815,5426292.289,873639.2568084999,2713233.524347
181835,1,1,0,1,-38.085223,176.701745,2,1,1924681.31,5778254.54,962321.6123885,2889215.6208725
182824,1,1,0,1,-41.278398,174.757247,2,1,1747166.607,5428848.28,873562.6643010001,2714511.5186235
182609,1,1,0,1,-36.759005,175.49873,2,1,1823047.099,5928949.722,911505.1699974999,2964562.610365
180754,1,1,0,1,-35.099027,173.259314,4,1,1623634.316,6115944.376,811799.6084865001,3058058.817657
185487,1,1,0,0,-37.695622,176.16147,2,1,1878747.929,5823250.352,939355.116689,2911713.256735
181317,1,1,0,1,-37.81932391,175.3032959,4,1,1802732.034,5811731.661,901347.107338045,2905953.48214795
191591,1,1,0,0,-43.63206,171.647752,2,1,1490916.479,5168103.805,745436.42347,2584137.726376
180210,1,1,0,1,-41.45148883,172.8368258,4,1,1586370.869,5411108.577,793164.708755585,2705640.7069129
188861,1,1,0,0,-44.382784,171.23798,4,1,1459642.508,5084100.954,729799.062608,2542136.09599
183807,1,1,0,0,-43.641551,172.474166,6,1,1557588.717,5167803.732,778772.5377244999,2583988.103083
183572,1,1,0,0,-43.53915549,172.6074866,2,1,1568288.02,5179235.245,784122.240422255,2589703.9262433
180094,1,1,0,1,-41.330187,174.785974,2,1,1749454.211,5423049.446,874706.4404064999,2711612.115987
185815,1,1,0,0,-36.759005,175.49873,2,1,1823047.099,5928949.722,911505.1699974999,2964562.610365
184171,1,1,0,0,-40.452043,175.842403,4,1,1841035.011,5518187.63,920497.2794785,2759181.7362015
182015,1,1,0,1,-45.863182,170.513276,2,1,1406974.913,4918146.601,703464.524909,2459158.5571379997
182833,1,1,0,1,-41.302333,174.824111,2,1,1752710.759,5426075.456,876334.7283335,2713125.1400555
186726,1,1,0,0,-36.163899,174.443577,6,1,1729840.622,5996907.175,864902.2290505,2998540.8092885
181843,1,1,0,1,-38.33225,175.163076,2,1,1789062.736,5755106.058,894512.201875,2877640.6105380002
180300,1,1,0,1,-35.228986,173.946827,2,1,1686159.469,6101152.098,843062.120007,3050663.0224135
181886,1,1,0,1,-40.763595,175.152736,2,1,1781700.115,5485256.254,890829.6757025,2742715.7033679998
180929,1,1,0,1,-38.373898,178.296608,2,1,2062809.155,5739397.784,1031385.390551,2869788.040304
191598,1,1,0,0,-43.770308,172.790497,4,1,1583138.618,5153616.704,791547.423846,2576894.7472485
184986,1,1,0,0,-43.48139321,171.9403634,4,1,1514307.825,5185179.75,757132.171803395,2592675.8451817
185481,1,1,0,0,-37.393211,175.839003,2,1,1851323.85,5857722.974,925643.2283945001,2928949.4065015004
186991,1,1,0,0,-43.460349,172.622245,2,1,1569440.661,5187992.871,784698.6003255,2594082.7466225
183360,1,1,0,0,-44.092764,171.242916,2,1,1459346.291,5116323.058,729651.099118,2558247.150458
182007,1,1,0,1,-45.256207,169.394619,2,1,1317111.552,4982261.754,658533.1478965,2491215.5743095
188878,1,1,0,0,-45.324121,170.816989,2,1,1428918.557,4978724.701,714436.6164395,2489447.7589945
183509,1,1,0,0,-35.407799,173.800554,2,1,1672688.382,6081437.819,836326.4871005,3040805.809777
186141,1,1,0,0,-45.891877,170.49888,2,1,1405957.449,4914923.619,702955.7785615,2457547.05894
186111,1,1,0,0,-44.241656,171.276856,2,1,1462409.847,5099842.669,731182.802672,2550006.9729279997
185488,1,1,0,0,-37.740247,177.675372,3,1,2012044.296,5812701.452,1006003.2778765,2906439.5636859997
180054,1,1,0,1,-40.763595,175.152736,2,1,1781700.115,5485256.254,890829.6757025,2742715.7033679998
180991,1,1,0,1,-41.277922,173.766868,2,1,1664223.355,5430106.663,832091.038539,2715140.214934
183757,1,1,0,0,-41.329728,174.776479,2,1,1748660.659,5423116.724,874309.664636,2711645.7502395003
191930,1,1,0,0,-38.986666,177.791665,2,1,2015098.127,5673768.694,1007529.570167,2836973.2428325
186946,1,1,0,0,-41.278398,174.757247,2,1,1747166.607,5428848.28,873562.6643010001,2714511.5186235
190904,1,1,0,0,-41.28065437,174.9073127,1,1,1759729.448,5428332.521,879844.083672815,2714253.7141563497
190270,1,1,0,0,-46.237234,169.738245,2,1,1348522.06,4874421.225,674237.9113830001,2437295.4816225
187877,1,1,0,0,-41.319325,174.784932,4,1,1749391.825,5424257.17,874675.2528375,2712215.977466
191836,1,1,0,0,-40.9574405,175.6495904,2,1,1822989.213,5462586.404,911474.12777975,2731381.0267952
187852,1,1,0,0,-41.132114,174.841666,2,1,1754580.882,5444942.356,877269.874943,2722558.598833
180447,1,1,0,1,-37.674986,176.224327,2,1,1884370.405,5825351.664,942166.365007,2912763.9441635
188985,1,1,0,0,-37.19981522,174.9018157,2,1,1768780.678,5881267.173,884371.73909239,2940721.0374078504
184201,1,1,0,0,-41.289609,174.776206,2,1,1748728.993,5427571.301,874343.8516955,2713873.038603
185403,1,1,0,0,-43.540331,172.604632,2,1,1568058.01,5179103.603,784007.2348345,2589638.1038160003
188203,1,1,0,0,-36.819835,174.608373,2,1,1743448.995,5923906.796,871706.0875825001,2962040.7021865
182778,1,1,0,1,-39.454334,173.86043,2,1,1674027.852,5632450.277,836994.198833,2816312.068715
181879,1,1,0,1,-40.355518,175.611913,2,1,1821804.114,5529507.644,910881.879241,2764841.6279565003
182041,1,1,0,1,-43.29776068,172.1931401,4,1,1534552.509,5205802.482,767254.60561966,2602987.33757005
185880,1,1,0,0,-43.90318226,171.7463065,4,1,1499322.612,5138116.537,749639.35440887,2569144.14165325
181378,1,1,0,1,-38.130411,178.314844,2,1,2065961.287,5766349.645,1032961.5782945,2883263.979922
182362,1,1,0,1,-41.251426,172.128479,2,1,1526982.612,5432965.476,763470.680287,2716568.8022395
190836,1,1,0,0,-35.379808,174.065521,2,1,1696780.997,6084315.272,848372.808596,3042244.6687605
192080,1,1,0,0,-45.097049,170.973075,2,1,1440517.284,5004270.072,720236.0934755,2502220.5225374997
180852,1,1,0,1,-41.28526633,174.7374182,4,1,1745490.651,5428119.169,872724.682866835,2714146.9532091
185483,1,1,0,0,-37.660023,175.521991,2,1,1822460.761,5828912.592,911211.5504884999,2914544.0569955
182339,1,1,0,1,-40.452043,175.842403,4,1,1841035.011,5518187.63,920497.2794785,2759181.7362015
181674,1,1,0,1,-35.228986,173.946827,2,1,1686159.469,6101152.098,843062.120007,3050663.0224135
185404,1,1,0,0,-43.53915549,172.6074866,2,1,1568288.02,5179235.245,784122.240422255,2589703.9262433
184282,1,1,0,0,-44.400611,171.253465,2,1,1460918.247,5082147.216,730436.9231945,2541159.2347325
182795,1,1,0,1,-40.355518,175.611913,2,1,1821804.114,5529507.644,910881.879241,2764841.6279565003
184684,1,1,0,0,-42.120066,171.866254,2,1,1506281.941,5336270.923,753119.9104670001,2668221.394627
191991,1,1,0,0,-41.298815,174.7869,2,1,1749603.44,5426530.851,874781.0705924999,2713352.8189499998
182345,1,1,0,1,-40.861299,175.02426,2,1,1770604.929,5474667.759,885282.0338505,2737421.39163
184208,1,1,0,0,-41.30715,174.773973,2,1,1748502.2,5425627.684,874230.446425,2712901.2289865003
182474,1,1,0,1,-45.872193,170.348074,2,1,1394185.104,4916732.508,697069.6159035,2458451.4280370004
190179,1,1,0,0,-41.829084,174.130996,2,1,1693917.315,5368581.867,846937.7429579999,2684377.998998
182279,1,1,0,1,-37.674986,176.224327,2,1,1884370.405,5825351.664,942166.365007,2912763.9441635
180925,1,1,0,1,-38.218022,175.867543,2,1,1851040.244,5766106.29,925501.012989,2883141.0787715
185102,1,1,0,0,-41.116804,175.325726,2,1,1795258.76,5445669.677,897608.821598,2722922.501363
184617,1,1,0,0,-39.763289,174.63557,2,1,1740096.145,5597235.681,870028.1908555,2798705.158285
187758,1,1,0,0,-36.908289,174.735404,2,1,1754601.324,5913895.055,877282.2078555,2957034.8952019997
181022,1,1,0,1,-42.402332,173.682548,2,1,1656169.651,5305326.128,828063.624334,2652749.9052739996
180439,1,1,0,1,-37.053386,174.931804,2,1,1771773.075,5897460.063,885868.010807,2948817.4974020002
181382,1,1,0,1,-38.164895,176.247562,2,1,1884523.981,5770903.617,942242.9080525,2885539.9322809996
181545,1,1,0,1,-45.094048,169.601258,2,1,1332566.064,5000980.7,666260.484976,2500575.1506290003
191628,1,1,0,0,-45.485131,170.715903,2,1,1421504.581,4960617.727,710729.5479345,2480394.2214515
186923,1,1,0,0,-40.644432,175.703665,2,1,1828612.93,5497198.354,914286.142784,2748687.0288325003
187442,1,1,0,0,-43.156522,172.730383,2,1,1578079.822,5221768.186,789018.332739,2610970.4581915
180498,1,1,0,1,-39.925984,175.039928,2,1,1774322.069,5578465.671,887141.0715079999,2789320.3554640003
186248,1,1,0,0,-34.992067,173.509309,4,1,1646479.985,6127718.205,823222.4964665001,3063945.8571545
187386,1,1,0,0,-40.918804,174.98174,2,1,1766876.524,5468365.727,883417.802598,2734270.35437
191770,1,1,0,0,-43.73745,170.100913,1,1,1366541.235,5153202.164,683248.7487750001,2576686.1324565
180103,1,1,0,1,-41.829084,174.130996,2,1,1693917.315,5368581.867,846937.7429579999,2684377.998998
180936,1,1,0,1,-38.698202,174.619256,2,1,1740812.046,5715469.172,870386.673899,2857821.895628
191044,1,1,0,0,-40.623516,175.284152,2,1,1793197.477,5500526.812,896578.4267419999,2750351.048076
181430,1,1,0,1,-40.861889,172.806131,3,1,1583661.329,5476556.301,791810.2335554999,2738364.5535655
181926,1,1,0,1,-41.330187,174.785974,2,1,1749454.211,5423049.446,874706.4404064999,2711612.115987
191913,1,1,0,0,-38.136053,176.25273,2,1,1885089.265,5774089.118,942525.5644734999,2887132.685365
185452,1,1,0,0,-43.52414449,172.3662733,4,1,1548787.158,5180782.125,774371.816927755,2590477.24563665
185159,1,1,0,0,-43.460349,172.622245,2,1,1569440.661,5187992.871,784698.6003255,2594082.7466225
182499,1,1,0,1,-43.29776068,172.1931401,4,1,1534552.509,5205802.482,767254.60561966,2602987.33757005
189679,1,1,0,0,-41.094888,174.868935,2,1,1756958.501,5449026.406,878458.7030559999,2724600.6374675003
185684,1,1,0,0,-45.912893,169.686481,2,1,1343028.648,4910290.429,671491.3675535,2455230.0577404997
182847,1,1,0,1,-41.509526,173.923111,2,1,1677034.522,5404266.914,838496.5062370001,2702220.4185555
186716,1,1,0,0,-35.50505,173.391141,2,1,1635471.66,6070876.152,817718.0774749999,3035524.7715705
183587,1,1,0,0,-37.78702527,175.2839907,4,1,1801120.224,5815357.594,900541.2184873649,2907766.4389953497
188420,1,1,0,0,-45.324121,170.816989,2,1,1428918.557,4978724.701,714436.6164395,2489447.7589945
191292,1,1,0,0,-35.228986,173.946827,2,1,1686159.469,6101152.098,843062.120007,3050663.0224135
181513,1,1,0,1,-43.596944,172.383222,4,1,1550216.799,5172707.337,775086.601028,2586439.860111
191073,1,1,0,0,-41.294961,174.75864,2,1,1747246.02,5427007.062,873602.3625195,2713590.91032
189456,1,1,0,0,-35.099027,173.259314,4,1,1623634.316,6115944.376,811799.6084865001,3058058.817657
185480,1,1,0,0,-37.203677,175.873856,2,1,1855049.752,5878663.233,927506.2741615,2939419.553428
181985,1,1,0,1,-44.00343,170.4769,2,1,1397721.983,5124651.113,698838.989785,2562410.79495
185562,1,1,0,0,-41.132114,174.841666,2,1,1754580.882,5444942.356,877269.874943,2722558.598833
181324,1,1,0,1,-41.24956549,174.7866361,4,1,1749693.854,5431999.079,874826.302217255,2716086.93281805
185075,1,1,0,0,-39.763289,174.63557,2,1,1740096.145,5597235.681,870028.1908555,2798705.158285
181555,1,1,0,1,-45.542158,169.316024,2,1,1312401.168,4950215.873,656177.8129210001,2475192.5945119997
181884,1,1,0,1,-40.623516,175.284152,2,1,1793197.477,5500526.812,896578.4267419999,2750351.048076
184048,1,1,0,0,-43.90318226,171.7463065,4,1,1499322.612,5138116.537,749639.35440887,2569144.14165325
185980,1,1,0,0,-39.133366,177.003793,3,1,1946101.465,5660784.554,973031.1658170001,2830480.7788965
186523,1,1,0,0,-42.812788,173.273014,2,1,1622320.368,5259938.297,811138.777606,2630055.785007
186805,1,1,0,0,-40.38642863,175.6382388,4,1,1823937.54,5526009.676,911948.576785685,2763092.6571194
185217,1,1,0,0,-45.50746,170.118599,2,1,1374916.652,4956635.704,687435.57227,2478402.9112995
180011,1,1,0,1,-38.33225,175.163076,2,1,1789062.736,5755106.058,894512.201875,2877640.6105380002
185526,1,1,0,0,-39.454334,173.86043,2,1,1674027.852,5632450.277,836994.198833,2816312.068715
180022,1,1,0,1,-38.986666,177.791665,2,1,2015098.127,5673768.694,1007529.570167,2836973.2428325
180445,1,1,0,1,-37.660023,175.521991,2,1,1822460.761,5828912.592,911211.5504884999,2914544.0569955
182683,1,1,0,1,-40.38642863,175.6382388,4,1,1823937.54,5526009.676,911948.576785685,2763092.6571194
182572,1,1,0,1,-37.14472734,174.888101,2,1,1767685.16,5887403.682,883824.00763633,2943789.2850505
180656,1,1,0,1,-46.45065,169.659753,2,1,1343471.957,4850457.604,671712.753175,2425313.6318765003
181967,1,1,0,1,-43.561652,172.737561,2,1,1578804.892,5176778.18,789380.665174,2588475.4587804996
182433,1,1,0,1,-43.641551,172.474166,6,1,1557588.717,5167803.732,778772.5377244999,2583988.103083
180527,1,1,0,1,-41.211402,174.904391,4,1,1759653.304,5436026.455,879806.046299,2718100.6796955
182125,1,1,0,1,-34.819858,173.124679,2,1,1611402.046,6146926.618,805683.6130710001,3073549.8713395
189172,1,1,0,0,-38.357157,177.535008,3,1,1996318.626,5744811.844,998140.1344214999,2872494.689504
180302,1,1,0,1,-35.379808,174.065521,2,1,1696780.997,6084315.272,848372.808596,3042244.6687605
187020,1,1,0,0,-43.808449,172.964534,2,1,1597147.413,5149401.338,798551.8022755,2574787.151267
182681,1,1,0,1,-43.89638233,171.7583053,4,1,1500274.825,5138886.336,750115.464308835,2569529.04715265
190026,1,1,0,0,-41.24956549,174.7866361,4,1,1749693.854,5431999.079,874826.302217255,2716086.93281805
181128,1,1,0,1,-40.95187263,175.6603085,6,1,1823910.165,5463177.159,911934.606563685,2731676.40965425
189297,1,1,0,0,-43.579833,172.564889,4,1,1564870.108,5174700.505,782413.2640835,2587436.5349445
186066,1,1,0,0,-42.842644,171.560183,2,1,1482342.904,5255653.72,741150.0306780001,2627912.6400915
190993,1,1,0,0,-38.008473,175.328916,2,1,1804462.814,5790685.266,902212.4027635,2895430.297458
190084,1,1,0,0,-38.164895,176.247562,2,1,1884523.981,5770903.617,942242.9080525,2885539.9322809996
182378,1,1,0,1,-41.310593,174.777546,2,1,1748793.483,5425239.313,874376.0862035,2712707.045273
187820,1,1,0,0,-39.591433,174.283066,2,1,1710173.818,5616801.863,855067.1132835,2808488.073033
190648,1,1,0,0,-43.156522,172.730383,2,1,1578079.822,5221768.186,789018.332739,2610970.4581915
184064,1,1,0,0,-41.22468191,174.906075,4,1,1759762.159,5434549.0,879860.467159045,2717361.9530375
181212,1,1,0,1,-35.099027,173.259314,4,1,1623634.316,6115944.376,811799.6084865001,3058058.817657
188288,1,1,0,0,-40.20959,176.099002,2,1,1863740.988,5544372.775,931850.3892049999,2772274.437001
182889,1,1,0,1,-43.63206,171.647752,2,1,1490916.479,5168103.805,745436.42347,2584137.726376
183691,1,1,0,0,-39.174447,176.624938,3,1,1913160.105,5657602.231,956560.4652765,2828889.427969
182453,1,1,0,1,-44.694064,169.139139,2,1,1294087.405,5043779.671,647021.355468,2521974.4050695
190917,1,1,0,0,-41.18470134,174.9491019,4,1,1763468.25,5438907.733,881713.53264933,2719541.34105095
182282,1,1,0,1,-37.740247,177.675372,3,1,2012044.296,5812701.452,1006003.2778765,2906439.5636859997
180292,1,1,0,1,-34.517702,172.840523,4,1,1585362.582,6180428.282,792664.032149,3090300.5612614998
189735,1,1,0,0,-43.324396,172.598728,2,1,1567465.554,5203082.385,783711.114802,2601627.491864
186042,1,1,0,0,-41.310593,174.777546,2,1,1748793.483,5425239.313,874376.0862035,2712707.045273
185076,1,1,0,0,-39.809757,175.788255,2,1,1838680.954,5589637.665,919320.5721214999,2794906.7266275
180618,1,1,0,1,-44.400611,171.253465,2,1,1460918.247,5082147.216,730436.9231945,2541159.2347325
183576,1,1,0,0,-41.28065437,174.9073127,1,1,1759729.448,5428332.521,879844.083672815,2714253.7141563497
181398,1,1,0,1,-39.05796,174.077402,2,1,1693219.111,5676239.205,846590.0265200001,2838206.641201
182436,1,1,0,1,-43.755164,172.02537,2,1,1521539.124,5154858.436,760747.684418,2577515.230685
182715,1,1,0,1,-36.857592,174.629729,2,1,1745282.401,5919685.655,872622.7717040001,2959930.1423645
182808,1,1,0,1,-40.987489,174.95142,2,1,1764152.934,5460797.896,882055.9732555,2730486.42371
190263,1,1,0,0,-45.891877,170.49888,2,1,1405957.449,4914923.619,702955.7785615,2457547.05894
180405,1,1,0,1,-36.90045521,174.8266498,4,1,1762747.51,5914612.386,881355.3047723951,2957393.6063249
182003,1,1,0,1,-45.094048,169.601258,2,1,1332566.064,5000980.7,666260.484976,2500575.1506290003
188370,1,1,0,0,-43.507493,172.73126,2,1,1578276.578,5182791.387,789116.5352535,2591482.05913
182473,1,1,0,1,-45.863182,170.513276,2,1,1406974.913,4918146.601,703464.524909,2459158.5571379997
182395,1,1,0,1,-42.387995,173.679475,2,1,1655929.49,5306920.096,827943.5510025,2653546.8877375
180032,1,1,0,1,-39.492478,176.914804,2,1,1936677.786,5621249.018,968319.146761,2810712.9664020003
182790,1,1,0,1,-40.076095,175.37971,2,1,1802915.769,5561083.126,901437.8464525001,2780629.252855
180612,1,1,0,1,-44.092764,171.242916,2,1,1459346.291,5116323.058,729651.099118,2558247.150458
188919,1,1,0,0,-43.53177229,172.6294569,4,1,1570059.396,5180063.358,785007.932113855,2590117.99372845
189458,1,1,0,0,-35.210342,173.918288,2,1,1683581.511,6103244.197,841773.150329,3051709.057644
182674,1,1,0,1,-43.90318226,171.7463065,4,1,1499322.612,5138116.537,749639.35440887,2569144.14165325
182869,1,1,0,1,-43.460349,172.622245,2,1,1569440.661,5187992.871,784698.6003255,2594082.7466225
181017,1,1,0,1,-41.757863,171.598685,2,1,1483506.165,5376158.554,741732.2035685,2688165.0763425
